designation,l,b,parallax,phot_g_mean_mag,SIMBAD_ID,Spectral_Type,distance,adjusted_mag,X,Y,Z,interim_ID,Absolute_Mag,star_name
Gaia DR3 5698188160215537920,243.13594103356013,1.8816527319169911,54.15647728067208,8.074065208435059,HD  65486,K4-V(k),18.46501194709151,5.007602196819658,-8.339381889295796,-16.463407146450482,0.6063011140685587,HD 65486,,
Gaia DR3 610304720935037184,213.06063741640287,35.51318757227715,54.166710763968446,8.91433048248291,HD  77175B,K5V,18.461523431937785,5.848812188569372,-12.594322908887056,-8.197812005887664,10.724120300089634,HD 77175B,,
Gaia DR3 5661194163772723072,257.47592597259484,19.082477500200792,54.17117767664629,16.554887771606445,RX J0936.9-2610C,M9.5,18.46000110924503,13.489781790757586,-3.7830759474149276,-17.03048595136525,6.035107752954316,RX J0936.9-2610C,,
Gaia DR3 5503983654771355776,263.1421720834028,-18.065034411660942,54.175794083833836,11.600922584533691,L  239-39,M3e,18.458428102642284,8.536242679939233,-2.0954005720581543,-17.422971720505487,-5.723890363161999,L 239-39,,
Gaia DR3 6612242034982766848,14.123629480891713,-54.81609604655829,54.177261374214716,4.804226875305176,* tau PsA,F6V,18.45792819044085,1.739682388246917,10.31401281436967,2.595223418681674,-15.085790272823477,tau PsA,,
Gaia DR3 5089072526731699072,220.93795558225358,-46.10598134740573,54.178958237345746,11.666182518005371,LP  833-42 A,,18.457350095570803,8.601794631383825,-9.66708297301686,-8.385105556036228,-13.300800132225332,LP 833-42 A,,
Gaia DR3 1611087248283201024,99.70857771085615,53.767077068663056,54.184387912122986,10.711101531982422,G 223-74,M3.0Ve,18.45550053313907,7.647214707295074,-1.8395725997221877,10.752250362267555,14.8865907690836,G 223-74,,
Gaia DR3 764072689093638528,176.41087169716715,68.64701989047916,54.186920925938786,13.007710456848145,RX J1124.1+3808,M4.5V,18.45463781503239,9.944057366886659,-6.706386360528137,0.42065252854428214,17.187818079022566,RX J1124.1+3808,,
Gaia DR3 3352485999058854912,200.7398850660983,4.501092872087301,54.189438370902394,3.2463483810424805,* ksi Gem,F5IV-V,18.45378047942569,0.18292757836028617,-17.204707541287963,-6.5148075568872965,1.4482178352395392,ksi Gem,,
Gaia DR3 6000386835153463680,328.9990603344861,10.84233420144452,54.19028189596676,19.83875846862793,** BUG   12B,L4.5,18.453493228172842,16.77541549647181,15.535208168073524,-9.334841566034887,3.471232120424949,BUG 12B,,
Gaia DR3 4983839647522981504,281.9107254634515,-73.09096786898786,54.19819233573951,14.692234992980957,LP  991-16,DA7H,18.450799868108838,11.629621843791977,1.1075717281526574,-5.250932763155168,-17.653130197130075,LP 991-16,,
Gaia DR3 4169232338868860160,16.28532186012169,13.76451023273395,54.21021958876887,16.53373908996582,2MASS J17312716-0759488,,18.4467063145263,13.472235379875265,17.198072016076743,5.024285982718079,4.389059483315888,2MASS J17312716-0759488,,
Gaia DR3 3325157736332326784,201.92310173472114,-5.549260604035247,54.22398774557948,12.673982620239258,GSC 00143-02035,M4Ve,18.442022462310018,9.613748634640913,-17.028222374545344,-6.853278126579441,-1.7833715774140548,GSC 00143-02035,,
Gaia DR3 4678664766393829504,270.20527963919244,-42.56320824662965,54.22863060384525,4.134786128997803,* eps Ret,K2III,18.4404435233718,1.0749802435540943,0.04866145055180766,-13.581881879606598,-12.473174175417784,eps Ret,,
Gaia DR3 602079652404802688,214.62622281258217,29.232321149183147,54.25133390879819,7.3614325523376465,HD  73667,K2V,18.43272649629405,4.3037195238916715,-13.236179550225565,-9.13997226301864,9.001658960026266,HD 73667,,
Gaia DR3 2135110401277424384,82.66878417966264,13.847533399408231,54.2702400241993,4.371612071990967,* tet Cyg,F3+V,18.426305090121147,1.3156411962716064,2.2829508024272664,17.744508196235284,4.410134213565393,tet Cyg,,
Gaia DR3 1310513342280948480,54.589477788875875,35.70164630601921,54.27147396330813,10.869014739990234,LP  331-57 A,M2.0,18.425886141881463,7.813157547670883,8.6700527039895,12.195205651684574,10.752693864178609,LP 331-57 A,,
Gaia DR3 3091982587439255168,220.93711201129145,23.522625567616238,54.28063317857718,10.442654609680176,PM J08293+0355,M2.5V,18.42277699138314,7.387641179451855,-12.760628021262427,-11.068078199032987,7.352736195274454,PM J08293+0355,,
Gaia DR3 477826420331704064,147.3245244274749,11.569800117594951,54.283042050488795,12.0816068649292,G 247-39,M3.5V,18.4219594596393,9.026815320327625,-15.191460219120827,9.743564246044043,3.694737139050011,G 247-39,,
Gaia DR3 4257891802569298048,27.051107781012263,2.813572912491617,54.28368178586467,12.831235885620117,PM J18306-0356,M4.5V,18.421742356105206,9.776503266567115,16.38664870877236,8.367834578212642,0.9042566016781727,PM J18306-0356,,
Gaia DR3 764072693389251456,176.41261315416904,68.6492220289599,54.313249981793916,17.265872955322266,RX J1124.1+3808B,M8.5V,18.411713538320857,14.213863083236292,-6.690142715092325,0.41942951846276744,17.148097992136815,RX J1124.1+3808B,,
Gaia DR3 5089072531027887232,220.9381184704133,-46.10566740603933,54.32403871356248,12.054182052612305,LP  833-42 B,,18.40805697957691,9.003165277089547,-9.641296713428412,-8.362786912055872,-13.26520842318475,LP 833-42 B,,
Gaia DR3 4540984195244025088,32.452648230110064,27.879571550108697,54.32834523306318,12.624713897705078,G 139-17,dM5.0,18.406597802861466,9.574093479753735,13.72935776266578,8.730622278084835,8.60719540491804,G 139-17,,
Gaia DR3 1217467067705592576,34.55148523031737,52.49358558757304,54.33763465696483,11.51456069946289,G 167-51,M3.5V,18.403451057688304,8.464795141876648,9.228582499356737,6.354846348353863,14.599185038011845,G 167-51,,
Gaia DR3 2468929243931522304,140.00474490063337,-74.09874567209695,54.35011751131766,11.410422325134277,G 270-164,M3.0,18.399224248075704,8.361805273627027,-3.861917125517703,3.239988269757419,-17.69518366840097,G 270-164,,
Gaia DR3 4111366313257506560,2.3375571847052825,5.850399922786153,54.36675345788812,9.06427001953125,HD 158233,K5V,18.39359418021142,6.017183176403986,18.282563800022054,0.7463074232112207,1.874884794991541,HD 158233,,
Gaia DR3 4177911333902753280,26.140742788356697,8.471122709106176,54.373685701963346,13.835415840148926,UCAC4 440-076127,,18.391249132554048,10.788966500800218,16.32996997290824,8.014373822852345,2.7092319146142163,UCAC4 440-076127,,
Gaia DR3 260343123440688128,155.3276488756942,4.387759937420978,54.37390627513691,15.91744327545166,LSPM J0449+5138,M6.5,18.39117452661777,12.871014219142745,-16.663257456542837,7.654502072589332,1.4070356876104508,LSPM J0449+5138,,
Gaia DR3 5418743844032438400,271.78016076659395,10.799170271592303,54.38970265627805,12.956456184387207,SCR J1000-4130,,18.385833184630823,9.911479487135463,0.5610347224065358,-18.051503138408783,3.4449000533170917,SCR J1000-4130,,
Gaia DR3 2393563872239260928,54.51441959573261,-68.4607166334477,54.39536828919776,15.522111892700195,LP  822-7,M7V,18.383918180007754,12.477656005231962,3.9180451067916295,5.495821784514791,-17.10009687408871,LP 822-7,,
Gaia DR3 671436777166606976,201.1617300051577,18.53965146313618,54.400395537100174,14.343612670898438,LSPM J0738+1829,M6V,18.3822192858509,11.299618864648185,-16.25298080304554,-6.291629803563018,5.844826370719628,LSPM J0738+1829,,
Gaia DR3 4287391355960491520,40.32705888928873,5.921435538596839,54.41926724405184,19.674623489379883,,,18.37584463449942,16.6323639016209,13.934311863288888,11.828473978682435,1.8957379205734468,,,
Gaia DR3 2506306454521815040,160.73401058938853,-59.288571419426326,54.44714405285151,12.483208656311035,G 159-34,M4V,18.36643624556884,9.443509712287511,-8.854695258311647,3.0949706942550255,-15.79055124581408,G 159-34,,
Gaia DR3 1584088431025057792,128.08010641421933,52.810334104506495,54.44735322749599,10.552364349365234,Ross  690,M3V,18.366365685797902,7.512684614268672,-6.847082380673039,8.738654798989346,14.631362331677524,Ross 690,,
Gaia DR3 5440359486716251904,276.5696479553252,14.116463450502772,54.457624577757166,12.176573753356934,L  393-22,,18.362901572619144,9.137837166176897,2.0374726135970906,-17.691439726610426,4.478595752493293,L 393-22,,
Gaia DR3 4059973524888355584,358.85115435964946,4.217053229859316,54.47127213013704,18.193016052246094,VVV BD001,L5,18.358300823430472,15.155532351385826,18.304917852683822,-0.36708364906013286,1.3499781941415685,VVV BD001,,
Gaia DR3 1071851527289746176,138.53729307804528,39.30028927239892,54.487169521631415,11.879788398742676,PM J09597+7211,M3.5V,18.352944533171243,8.843763730460902,-10.642932787816287,9.403728982627257,11.624475727230942,PM J09597+7211,,
Gaia DR3 6371660537113102976,320.17780173858887,-37.24576630433795,54.48846215385945,11.901329040527344,UPM J2127-7217,,18.352509145446113,8.865422988876482,11.22057945687298,-9.356001664180791,-11.107583960768858,UPM J2127-7217,,
Gaia DR3 3815264842546968192,252.62851737588943,57.42148342476751,54.50584268114795,8.2626371383667,HD  97503,K5V,18.346656996936442,5.2283257138353125,-2.9494858545437785,-9.428263113129272,15.459890388572909,HD 97503,,
Gaia DR3 4213581106021661184,34.68991888923512,-10.231973831573917,54.507746630725265,14.652563095092773,SCR J1931-0306,M5.0,18.346016150231275,11.618426323060174,14.84500444337782,10.275304585604724,-3.2588751638702154,SCR J1931-0306,,
Gaia DR3 6645504151509887744,345.43806239836596,-27.500118996608773,54.51007803101632,11.601301193237305,L  275-26,M4V,18.345231489688903,8.567378276168208,15.749673525150726,-4.091311969196943,-8.470918995725635,L 275-26,,
Gaia DR3 5479222240596469632,271.6535424523867,-22.592501218491385,54.52523915853711,6.616180896759033,HD  53143,G9V,18.340130468614888,3.5836484582990034,0.48860635095345845,-16.92566710096066,-7.045810288893828,HD 53143,,
Gaia DR3 4898609629306412160,219.59623411194013,-39.98657205881979,54.53274098161651,14.235519409179688,LP  834-48,M5,18.337607499632362,11.203674845470465,-10.826441771895663,-8.955213028715837,-11.783894389404711,LP 834-48,,
Gaia DR3 6000386835164904192,328.9988234073606,10.842171647175247,54.54330522948504,18.264623641967773,** BUG   12A,L1.5,18.33405577077899,15.233747599603843,15.434628906946392,-9.274492073245135,3.4487140058581685,BUG 12A,,
Gaia DR3 5454284595324061312,272.8027690378968,23.97743973953995,54.543577686692046,14.437355995178223,LP  904-51,M5,18.33396418812453,11.406504928980052,0.8191323840096721,-16.73180567357229,7.450499573230872,LP 904-51,,
Gaia DR3 2407573643242037888,58.641527603523585,-66.59553519312888,54.55214964324427,14.672062873840332,LP  822-73,,18.33108331275154,11.641997535624336,3.78920619077622,6.217845741116123,-16.822869143000112,LP 822-73,,
Gaia DR3 6904064446906104832,33.380484177267135,-26.741083675482724,54.552430752751185,11.218073844909668,LP  755-19,M1.5Ve,18.330988852399912,8.188034271836242,13.66992130283521,9.006973237660798,-8.248202045122568,LP 755-19,,
Gaia DR3 5593584059906793088,250.26219182109296,-3.884008956562831,54.55285373203484,7.942351341247559,* 212 Pup B,K3V,18.330846721823725,4.912350536166505,-6.176409802021159,-17.214242654901195,-1.2416735942560844,212 Pup B,,
Gaia DR3 6186534394250282752,309.54708931468974,35.730131986883976,54.562642213123965,20.310041427612305,2MASS J13153094-2649513,L5e,18.327558187045966,17.28093769778446,9.472928340532691,-11.472357587325641,10.702711298695297,2MASS J13153094-2649513,,
Gaia DR3 5593584059914156800,250.26266474547688,-3.8830170094574927,54.563099523190026,4.940165996551514,* 212 Pup A,F5V,18.3274045781616,1.9111041734322765,-6.175115199411598,-17.211081383710276,-1.2411238652593324,212 Pup A,,
Gaia DR3 2579116591253816832,136.75271025705857,-52.19710759664977,54.563909303480536,12.36518383026123,Wolf   66 A,,18.327132582052947,9.336196212446364,-8.182562975098945,7.696657087602912,-14.480708598495395,Wolf 66 A,,
Gaia DR3 495091570387568512,137.3122029467474,14.066236887879604,54.56637095218736,12.547983169555664,G 221-27,dM4.5,18.326305791459525,9.519221121463655,-13.066996279824375,12.052725324435412,4.454088508196962,G 221-27,,
Gaia DR3 1310513342280949376,54.589117752948795,35.701393002992354,54.569915293710295,12.822793960571289,LP  331-57 B,M4.0,18.325115489326397,9.794356675364853,8.62274003708635,12.128494763828147,10.69382189461614,LP 331-57 B,,
Gaia DR3 681999884156922368,195.70572251698127,27.18589496562083,54.57195519174213,9.474896430969238,BD+26  1715,K7V,18.324430497064558,6.4466460491045705,-15.691540778946084,-4.412384286891578,8.372046698938918,BD+26 1715,,
Gaia DR3 4678664766393827328,270.20058235777356,-42.562137603175486,54.57521166121942,12.4806489944458,* eps Ret B,DA3,18.32333708951219,9.452696968422348,0.047246822988311614,-13.495865357816848,-12.393710827564506,eps Ret B,,
Gaia DR3 495091536024630656,137.311689665051,14.064695437263468,54.58814911966968,14.638643264770508,LP   31-302 B,,18.31899443609586,11.61187638534004,-13.061763258034079,12.048115062003747,4.451833464259466,LP 31-302 B,,
Gaia DR3 3640244581637740416,336.13329039982034,50.54572222697278,54.58921154965102,9.474191665649414,BD-06  3950,M0V,18.318637906877644,6.447522098516556,10.645388632772583,-4.709988943921474,14.144405246197815,BD-06 3950,,
Gaia DR3 4058369298698605440,357.15521456416326,1.4217065079697673,54.61456683802661,12.499951362609863,LP  920-61 B,M2.5e,18.310133319664594,9.47560362803679,18.28193919157626,-0.90846086750017,0.4542911309067058,LP 920-61 B,,
Gaia DR3 6882393725554653056,31.504253860014785,-36.95261463434657,54.61760167387142,10.623923301696777,Ross  769,M1.5V,18.30911591415394,7.599853400649024,12.474766966239779,7.64582106327875,-11.006604152246995,Ross 769,,
Gaia DR3 641821259671808896,209.45846345683836,50.256538382471824,54.62126061085557,12.70365047454834,G  49-32,M4V,18.307889433830777,9.679915521788129,-10.191839143954931,-5.756515504391156,14.077207096325068,G 49-32,,
Gaia DR3 495091536028866560,137.31179415555306,14.064955806244175,54.62513382372925,14.198769569396973,LP   31-302 A,,18.30659130697815,11.175389155831885,-13.05292670690671,12.039920206768306,4.448899985333641,LP 31-302 A,,
Gaia DR3 4206320171755704320,29.914192176356487,-5.651028037633578,54.64439957125896,17.399452209472656,2MASS J19060693-0515043,M8.5,18.300137028607136,14.377834935836033,15.784981076079053,9.081970218839784,-1.8020001769509824,2MASS J19060693-0515043,,
Gaia DR3 2135110259540829824,82.65267221652019,13.875929487878949,54.665930616556594,11.792929649353027,* tet Cyg B,K8V,18.29292922888852,8.773282093083381,2.271101926965685,17.61327517006118,4.387014200360322,tet Cyg B,,
Gaia DR3 747266452000257280,191.18698488278034,54.54017159110244,54.66782622938187,7.28623104095459,HD  87883,K0V,18.292294919576264,4.266756863235187,-10.41031099775557,-2.0588397110638925,14.8994851387191,HD 87883,,
Gaia DR3 4058369298708349824,357.15619598067775,1.420823714218396,54.67751055448478,12.439586639404297,LP  920-61 A,M3.5e,18.289055040344692,9.420998125894549,18.26091588991838,-0.907102621234943,0.4534864547401245,LP 920-61 A,,
Gaia DR3 4623036865373793408,292.50789885823906,-29.776069227701374,54.682509087903306,5.511580467224121,* pi. Men,G0V,18.287383236063263,2.4934490250863766,6.07633813650847,-14.663859732922178,-9.081724407107055,pi. Men,,
Gaia DR3 2324785228033780608,8.681291868987062,-73.53335081444708,54.71933718636992,6.973323822021484,HD 222335,G9.5V,18.27507516390551,3.9585586941747626,5.120852959461692,0.7818894966018195,-17.52552099165877,HD 222335,,
Gaia DR3 6029992663310612096,355.2365115943077,7.672505781003734,54.725979187340414,6.380115509033203,HD 154088,K0IV-V,18.27285714846244,3.3659572596897127,18.04671745397691,-1.5038445049934084,2.4396207101189145,HD 154088,,
Gaia DR3 4497494077967197568,41.580038816152246,14.035802036830118,54.73308168490537,9.479158401489258,BD+13  3578,K7V,18.270485951383698,6.465649024657401,13.258826992872939,11.76347962676007,4.431107169046326,BD+13 3578,,
Gaia DR3 1821614828476009344,56.82062327439499,-4.613685339214825,54.73497642459929,20.418548583984375,,,18.269853488976285,17.4052122932314,9.965998691958484,15.241613226448182,-1.469572330952281,,,
Gaia DR3 1359938520253565952,73.02706560772627,37.66297088474996,54.73589758953965,6.583667278289795,HD 154345,G9,18.269546020765464,3.570415134571242,4.22189552894538,13.83256507668081,11.162976903448676,HD 154345,,
Gaia DR3 5739942011185493888,244.58619696319056,28.400205782268817,54.73622066880527,7.488391876220703,V* LQ Hya,K1Vp,18.269438185196268,4.475169244972609,-6.896765238337517,-14.515527886110133,8.689444806057859,LQ Hya,,
Gaia DR3 656328319169788032,206.0990146031117,27.741080410782345,54.749298517841936,14.08850383758545,LP  425-176,M5.0,18.26507420317204,11.076475688420102,-14.51735647084959,-7.11166995576283,8.501967253874993,LP 425-176,,
Gaia DR3 5736025550767699968,240.95659181543866,22.343236503897614,54.75395972354961,13.940732955932617,LP  726-37,M5Ve,18.263519297032705,10.929130474988048,-8.200765260280033,-14.768174354187563,6.94295416254399,LP 726-37,,
Gaia DR3 2025389380082340992,62.595300371738844,3.1942001643625173,54.77671608585927,13.061288833618164,V* PY Vul,DA4.0,18.255931926122756,10.051763977272266,8.38965098970992,16.1820287033679,1.0172284922596528,PY Vul,,
Gaia DR3 5764485618978306176,229.74920822355858,27.583254527175708,54.77962132794597,16.103315353393555,LP  606-32,DC,18.25496372115021,13.094055679524176,-10.454511760516162,-12.349021996439365,8.45272382378582,LP 606-32,,
Gaia DR3 1603611493015735296,89.09343461769893,60.330927435141014,54.7859169647383,12.065016746520996,G 200-46,dM4.0,18.252865980934974,9.056331672740054,0.1429504818157954,9.033850104536144,15.85989388257356,G 200-46,,
Gaia DR3 3517619520125627904,289.6066837540141,40.73368820456808,54.790643469833114,14.536955833435059,LP  794-23,M5.5Ve,18.251291400703927,11.528702102368198,4.640791692310839,-13.028047815792524,11.909771633890024,LP 794-23,,
Gaia DR3 6851779920225659136,18.30805076914838,-26.02485303085129,54.7917635000728,11.580648422241211,LP  870-65,M4.5,18.25091831546308,8.572496900121086,15.570181410907834,5.151772380793871,-8.007790676935507,LP 870-65,,
Gaia DR3 3561574971346845440,271.15813758101245,42.23727697967568,54.792084088050544,9.333060264587402,BD-13  3333,K7V,18.250811529508645,6.324937997506666,0.27310988785986373,-13.509545814737557,12.268239659963683,BD-13 3333,,
Gaia DR3 6338748894214299264,350.3318205231853,48.69518105309993,54.811374042904326,12.29050350189209,G 124-72,M2V,18.244388458812157,9.284141211675397,11.871438920724874,-2.0224371470386604,13.705341884601603,G 124-72,,
Gaia DR3 3526420114274019456,296.1765359898767,46.42119059472567,54.81347232361327,4.209556579589844,* eta Crv,F2V,18.243690056636073,1.2033856949512418,5.5478964314601775,-11.28647963007045,13.216219188118746,eta Crv,,
Gaia DR3 6062166950467100032,305.8618753160659,3.6380303032632852,54.82467908671826,4.788322448730469,HD 114837,F6VFe-0.4,18.23996084716269,1.7831737231669558,10.664041834701896,-14.752452560833438,1.1573793216204395,HD 114837,,
Gaia DR3 3593710810008880768,270.7383624353972,52.37556753566609,54.82566110861915,13.342286109924316,LP  673-13,M4.5V,18.239634138087755,10.337226943763827,0.14349098306897637,-11.134061289117444,14.44632628176626,LP 673-13,,
Gaia DR3 4489306942580947584,33.86711594990575,19.803742276152732,54.84038336017293,15.931915283203125,LP  508-20,M7.5,18.234737591682048,12.928198579216186,14.24543799332764,9.560673863490525,6.177917666311932,LP 508-20,,
Gaia DR3 2787758616366123136,124.70294549185029,-45.39540578461085,54.8456055780177,12.333019256591797,G  32-59,M4V,18.233001340052727,9.329778658796657,-7.2892537228479535,10.525863062457148,-12.981345262364451,G 32-59,,
Gaia DR3 3540112504374165888,281.181758083636,35.73415186015859,54.8475900536067,10.356508255004883,CD-23 10062,M0V,18.232341640218365,7.353448568667176,2.870014913534938,-14.518893814894295,10.648146245875465,CD-23 10062,,
Gaia DR3 4118754412916264704,7.315255173791538,3.2821608256506978,54.85626274304737,20.348560333251953,,,18.229459135488458,17.346291201597392,18.05142327731876,2.3173259386997054,1.0436946533098412,,,
Gaia DR3 6062166950455776512,305.8624631182682,3.639174169844088,54.86077436493103,9.675653457641602,HD 114837B,,18.227959987368237,6.673795531211418,10.657163216685877,-14.74261823514006,1.1569810054321654,HD 114837B,,
Gaia DR3 2954555801611979648,231.43460447125057,-31.775503989374798,54.865586950108444,14.21910285949707,LP  892-32,M5.5Ve,18.22636110517402,11.21768353187968,-9.659422003741982,-12.115148835346476,-9.597863011484826,LP 892-32,,
Gaia DR3 893214796542513280,185.35146328185525,19.794002758588658,54.869175912893716,9.360453605651855,BD+33  1505,M0V,18.225168928863205,6.3593613359961285,-17.07361301039775,-1.5993400408836353,6.171760906775621,BD+33 1505,,
Gaia DR3 683184784030475520,195.78589432556373,30.466262026081253,54.87485522018729,4.988862037658691,* chi Cnc,F6V,18.22328270366208,1.9882872728950316,-15.11475982820441,-4.273027126769305,9.23976769227351,chi Cnc,,
Gaia DR3 4283084190940885888,34.09847532713923,4.876435222054001,54.87983968414323,19.897443771362305,2MASS J18361069+0315224,L6,18.22162757317486,16.89732315245215,15.034262292890158,10.178377360770469,1.5489683747006247,2MASS J18361069+0315224,,
Gaia DR3 549007291282705024,130.1717637815504,15.483199131873013,54.903649218226874,12.248125076293945,G 245-61,dM3.5,18.21372557633238,9.250173229272441,-11.32293427911811,13.41228502822821,4.862259660104724,G 245-61,,
Gaia DR3 4677345043203760896,273.1719017754917,-40.28203510588871,54.91639555136294,11.762992858886719,L  130-37,M3.5,18.20949809178038,8.7662016682117,0.7686424655417615,-13.870218165461715,-11.773362202753086,L 130-37,,
Gaia DR3 3837697972130323456,236.23128992832093,32.857583726162034,54.9186971699019,4.465012550354004,* tau01 Hya,F5V,18.208734939692786,1.4684309118796754,-8.502006766801836,-12.715161815174893,9.87919880633865,tau01 Hya,,
Gaia DR3 4879850208590379904,229.71353140932888,-36.59790591069016,54.91990365732818,7.771414756774902,HD  31560,K3.5Vk:,18.208334927888497,4.774942960142809,-9.45237659345587,-11.151197625210054,-10.855727939901655,HD 31560,,
Gaia DR3 3665076433275547904,334.90372605022424,62.03303385730972,54.93039476348942,10.892926216125488,Wolf 1495 A,M1.5,18.204857334552962,7.897409456151824,7.731433115910386,-3.62105481755434,16.078859864862853,Wolf 1495 A,,
Gaia DR3 4124397553254685440,8.806220046103967,8.663514694381405,54.9352506072328,18.47237777709961,DENIS J173342.3-165449,L1.0,18.20324816845997,15.477302997303658,17.783413525032497,2.754994739234406,2.7419794432167826,DENIS J173342.3-165449,,
Gaia DR3 1141280704422528128,134.59907527401074,26.408735587520322,54.93795853293205,5.300416469573975,HD  46588,F7V,18.20235091918385,2.305588148921339,-11.446891441568358,11.608221223177692,8.095891263093227,HD 46588,,
Gaia DR3 2098118397710725248,68.15391783259719,17.74500539251588,54.94603893605117,16.486204147338867,LP  280-16,M8,18.199674068659398,13.492111184274215,6.450149372201449,16.088983473447268,5.546919872583641,LP 280-16,,
Gaia DR3 1265976524286377856,32.76511745975482,63.06152992566864,54.95020867828627,5.729347229003906,HD 130948,F9IV-V,18.198293037514027,2.7356336912906767,6.932713887073758,4.4618578469887105,16.22366087516845,HD 130948,,
Gaia DR3 1836834337140192128,66.80550560647761,-2.873328003827079,54.96180121834234,13.935087203979492,1RXS J201036.6+281211,dM2.0,18.194454654558722,10.942428377221866,7.156942203515745,16.702829693136795,-0.9120519252742543,1RXS J201036.6+281211,,
Gaia DR3 3144837318276010624,213.13738748659802,16.3296005611965,54.967470992623305,16.592018127441406,EGGR 426,DC9,18.192577936398074,13.599875066336729,-14.619248799437674,-9.543767713146924,5.115071294669553,EGGR 426,,
Gaia DR3 5808918155180366336,319.9486301162435,-13.556886261678693,54.9687684532607,14.708539009094238,PM J16230-6905,,18.192148526126946,11.716513967365518,13.537507356608224,-11.380016159468589,-4.264433699411302,PM J16230-6905,,
Gaia DR3 3903318372263850368,289.5280673271952,72.26979036046997,54.9739195459864,10.45276165008545,Wolf  427,M1V,18.190443909743184,7.46120513362414,1.8517251684470013,-5.220981058566695,17.32641683442196,Wolf 427,,
Gaia DR3 806039471675754112,173.62039753632297,56.003991518266254,54.974472711605756,13.453432083129883,LP  212-62,M5.0V,18.190260873368747,10.461925878056308,-10.107831824987272,1.130131438769856,15.081118306348781,LP 212-62,,
Gaia DR3 1228555023991501184,7.039563985385249,65.0462071447868,55.00884171640341,14.995896339416504,LP  440-17,M7,18.178895770164964,12.007515063437413,7.611629653278446,0.9399262939110258,16.481865307235964,LP 440-17,,
Gaia DR3 3812355328621651328,259.2597157380217,58.509928304129204,55.00898217815488,6.29839563369751,*  83 Leo A,G9IV-V,18.178849351572243,3.3100271248998174,-1.7696011568045409,-9.329390490242742,15.501662768024689, 83 Leo A,,
Gaia DR3 2173367633501430272,96.20592362782905,0.41194488863933904,55.012488427791034,15.804590225219727,LSPM J2138+5257,M3.1,18.17769071312948,12.816540404185252,-1.9649964263813318,18.070698606166616,0.13069273732751102,LSPM J2138+5257,,
Gaia DR3 4540061704989418240,32.27243023536159,26.1504662806281,55.01692136213047,9.988780975341797,BD+11  3149,M1V,18.17622606357478,7.001134040622018,13.795234222857284,8.711696999432638,8.010807826977175,BD+11 3149,,
Gaia DR3 72117556076986368,154.5115014614666,-47.368631826583325,55.01897871874126,13.927215576171875,LP  469-205,dM5.5,18.17554638940194,10.939755612850478,-11.111810314879715,5.297323873024467,-13.372229352793784,LP 469-205,,
Gaia DR3 3606183188877989376,323.28483376624,46.87557041965203,55.02841589863485,13.513359069824219,LP  738-14,M4.5,18.172429347085895,10.5267566624631,9.958012904427731,-7.4265752354268235,13.263526968443369,LP 738-14,,
Gaia DR3 3812355294262255104,259.2736518721124,58.50705548728863,55.061766610828144,7.271236896514893,*  83 Leo B,K3,18.161422372585946,4.28766388854737,-1.7657821884461193,-9.321639624686588,15.486326567843797, 83 Leo B,,
Gaia DR3 2125777643503392640,74.87001794626897,11.889397876793806,55.06276936122308,13.513070106506348,G 208-25,M4.53,18.161091634163814,10.529588154576984,4.638529544856824,17.155456486880766,3.741604700222351,G 208-25,,
Gaia DR3 2034222547258288000,68.55450789317537,1.9636809832620943,55.06706897677228,20.301673889160156,2MASS J19555779+3215277,L1,18.159673623119613,17.318582350548045,6.635566661166116,16.892477458627713,0.6222591849074055,2MASS J19555779+3215277,,
Gaia DR3 6573778541262656256,2.7911015670393415,-55.376255324613716,55.07638243122623,15.783220291137695,[OHD2001] WD J2214-390,DA8,18.15660280971972,12.80097432748779,10.304068038694723,0.5023488931614897,-14.94108607275292,[OHD2001] WD J2214-390,,
Gaia DR3 3730621070186855424,308.8450972721179,70.51231451136898,55.07702212551903,14.080833435058594,LP  556-64,M5V,18.15639192912477,11.098645544447407,3.7990846196541974,-4.717499868696241,17.116270590451208,LP 556-64,,
Gaia DR3 2940211607277084672,227.47266538128633,-12.981314456244863,55.077766484509716,17.234655380249023,DENIS J063001.4-184014,M9.0V,18.156146551099596,14.252535063549065,-11.958855985635882,-13.038307608385963,-4.078474691466316,DENIS J063001.4-184014,,
Gaia DR3 2667464656943675392,48.347774218131505,-41.13944468236124,55.09641571877749,14.523920059204102,PHL  1716,DA,18.150000992881075,11.54349244709908,9.084493575055287,10.213345102130003,-11.940774445200793,PHL 1716,,
Gaia DR3 4353476020565733632,13.542340170592794,24.001270788908226,55.098001527428885,12.222504615783691,G  17-38,M3.5V,18.149478606808998,9.242220913750627,16.119232823446296,3.8824859328460333,7.382425743873195,G 17-38,,
Gaia DR3 3562717226488303360,267.1128523089851,39.10766847886292,55.09850778800549,19.21625328063965,SIPS J1058-1548,L3V,18.149311844298115,16.23601552022304,-0.709354245198092,-14.065300096332345,11.448216899435149,SIPS J1058-1548,,
Gaia DR3 4293873732939569920,41.90653826366833,-3.7898541156179575,55.10270735394486,15.585709571838379,UCAC4 482-095741,DA,18.147928623118897,12.605852893058305,13.476793888515399,12.094811851066176,-1.199527441787533,UCAC4 482-095741,,
Gaia DR3 3144837112115126400,213.141927935977,16.330936675244313,55.10484642598936,16.34539222717285,EGGR 427,DC9,18.147224152835406,13.365729643259364,-14.581949168619875,-9.521065807542831,5.102725623181946,EGGR 427,,
